0.00,1.930825
0.01,1.263505
0.02,1.559898
0.03,1.408024
0.05,0.732462
0.06,0.349313
0.07,0.359272
0.08,0.366343
0.09,0.279592
0.10,0.284165
0.12,0.230107
0.13,0.276790
0.14,0.234905
0.15,0.247128
0.16,0.215082
0.17,0.226566
0.19,0.141229
0.20,0.193128
0.21,0.235664
0.22,0.259032
0.23,0.184985
0.24,0.170869
0.26,0.266379
0.27,0.285156
0.28,0.218636
0.29,0.162221
0.30,0.210497
0.31,0.232232
0.33,0.190360
0.34,0.154349
0.35,0.181630
0.36,0.183721
0.37,0.176894
0.38,0.143941
0.39,0.182594
0.41,0.169872
0.42,0.172587
0.43,0.141251
0.44,0.149888
0.45,0.143974
0.46,0.182913
0.48,0.156659
0.49,0.149641
0.50,0.128746
0.51,0.170406
0.52,0.132232
0.53,0.105672
0.55,0.114521
0.56,0.128371
0.57,0.141078
0.58,0.136276
0.59,0.132742
0.60,0.131058
0.62,0.152261
0.63,0.167684
0.64,0.142259
0.65,0.116648
0.66,0.157369
0.67,0.142864
0.68,0.129069
0.70,0.111934
0.71,0.126797
0.72,0.152317
0.73,0.145006
0.74,0.112138
0.75,0.139941
0.77,0.164324
0.78,0.128325
0.79,0.115641
0.80,0.135450
0.81,0.157176
0.82,0.150071
0.84,0.112449
0.85,0.117595
0.86,0.138347
0.87,0.144651
0.88,0.134612
0.89,0.121475
0.91,0.146331
0.92,0.154074
0.93,0.131330
0.94,0.115728
0.95,0.129186
0.96,0.140971
0.98,0.138359
0.99,0.117241
1.00,0.129125
1.01,0.142042
1.02,0.157631
1.03,0.134884
1.04,0.137203
1.06,0.147789
1.07,0.148203
1.08,0.173956
1.09,0.146410
1.10,0.148338
1.11,0.169862
1.13,0.136808
1.14,0.141107
1.15,0.141157
1.16,0.170490
1.17,0.143695
1.18,0.138837
1.20,0.181524
1.21,0.196892
1.22,0.177258
1.23,0.874035
1.24,1.182099
1.25,1.121440
1.27,0.837451
1.28,0.647340
1.29,0.720230
1.30,0.548232
1.31,0.439542
1.32,0.383344
1.34,0.299281
1.35,0.294074
1.36,0.285436
1.37,0.331434
1.38,0.316056
1.39,0.283505
1.40,0.326494
1.42,0.284820
1.43,0.218077
1.44,0.172826
1.45,0.220967
1.46,0.234904
1.47,0.219286
1.49,0.190814
1.50,0.203988
1.51,0.192438
1.52,0.204238
1.53,0.134627
1.54,0.172452
1.56,0.168705
1.57,0.176312
1.58,0.137055
1.59,0.147587
1.60,0.152520
1.61,0.217961
1.63,0.147455
1.64,0.122593
1.65,0.151857
1.66,0.182390
1.67,0.141456
1.68,0.125117
1.70,0.149036
1.71,0.170651
1.72,0.159249
1.73,0.139746
1.74,0.144490
1.75,0.150659
1.76,0.150303
1.78,0.133860
1.79,0.114050
1.80,0.140975
1.81,0.144739
1.82,0.120470
1.83,0.117045
1.85,0.158689
1.86,0.145460
1.87,0.125758
1.88,0.104691
1.89,0.110969
1.90,0.154728
1.92,0.127051
1.93,0.098669
1.94,0.121798
1.95,0.128161
1.96,0.124991
1.97,0.114132
1.99,0.128547
2.00,0.140383
2.01,0.140487
2.02,0.124243
2.03,0.124754
2.04,0.151275
2.05,0.151170
2.07,0.135752
2.08,0.097813
2.09,0.141830
2.10,0.138998
2.11,0.124603
2.12,0.103665
2.14,0.125959
2.15,0.163322
2.16,0.127538
2.17,0.098129
2.18,0.111007
2.19,0.142678
2.21,0.132782
2.22,0.127438
2.23,0.138565
2.24,0.136135
2.25,0.149019
2.26,0.132271
2.28,0.122084
2.29,0.139754
2.30,0.144979
2.31,0.122932
2.32,0.102438
2.33,0.155370
2.35,0.136752
2.36,0.122348
2.37,0.121004
2.38,1.087487
2.39,1.985223
2.40,1.496975
2.41,1.529374
2.43,1.434317
2.44,0.610056
2.45,0.341614
2.46,0.358984
2.47,0.283703
2.48,0.323758
2.50,0.308550
2.51,0.352039
2.52,0.245547
2.53,0.204533
2.54,0.273463
2.55,0.255289
2.57,0.188007
2.58,0.171980
2.59,0.290660
2.60,0.224266
2.61,0.166253
2.62,0.158238
2.64,0.277659
2.65,0.211758
2.66,0.176250
2.67,0.144006
2.68,0.255840
2.69,0.220823
2.71,0.269182
2.72,0.135341
2.73,0.170134
2.74,0.233660
2.75,0.316734
2.76,0.182603
2.77,0.133920
2.79,0.186637
2.80,0.206683
2.81,0.195759
2.82,0.136279
2.83,0.179186
2.84,0.183985
2.86,0.180237
2.87,0.122074
2.88,0.158558
2.89,0.159075
2.90,0.180899
2.91,0.152161
2.93,0.147584
2.94,0.135837
2.95,0.159482
2.96,0.124942
2.97,0.115481
2.98,0.121217
3.00,0.214637
3.01,0.150604
3.02,0.126428
3.03,0.131857
3.04,0.145206
3.05,0.153724
3.07,0.143420
3.08,0.100841
3.09,0.094108
3.10,0.101567
3.11,0.115208
3.12,0.123983
3.13,0.092863
3.15,0.095860
3.16,0.122393
3.17,0.119834
3.18,0.108311
3.19,0.092774
3.20,0.123437
3.22,0.118600
3.23,0.103964
3.24,0.128982
3.25,0.125260
3.26,0.110558
3.27,0.101692
3.29,0.110487
3.30,0.118527
3.31,0.109048
3.32,0.092437
3.33,0.077022
3.34,0.117413
3.36,0.106271
3.37,0.130814
3.38,0.075595
3.39,0.092266
3.40,0.104860
3.41,0.144460
3.42,0.090044
3.44,0.087025
3.45,0.098245
3.46,0.096899
3.47,0.093188
3.48,0.088347
3.49,0.117335
3.51,0.099057
3.52,0.087780
3.53,0.085601
3.54,0.102740
3.55,0.097470
3.56,0.073537
3.58,0.061229
3.59,1.185387
3.60,1.758549
3.61,1.790031
3.62,1.584759
3.63,1.185958
3.65,0.845399
3.66,0.859886
3.67,0.631907
3.68,0.541615
3.69,0.633029
3.70,0.455396
3.72,0.373700
3.73,0.340264
3.74,0.331603
3.75,0.302468
3.76,0.286822
3.77,0.293205
3.78,0.294186
3.80,0.314978
3.81,0.341510
3.82,0.240027
3.83,0.294672
3.84,0.321507
3.85,0.299984
3.87,0.224923
3.88,0.186613
3.89,0.224453
3.90,0.235575
3.91,0.183941
3.92,0.183707
3.94,0.236741
3.95,0.221150
3.96,0.150188
3.97,0.171332
3.98,0.229196
3.99,0.204387
4.01,0.158948
4.02,0.135626
4.03,0.214612
4.04,0.212244
4.05,0.242109
4.06,0.167217
4.08,0.168715
4.09,0.217797
4.10,0.234548
4.11,0.175834
4.12,0.149337
4.13,0.193689
4.14,0.201466
4.16,0.187286
4.17,0.149140
4.18,0.191157
4.19,0.194323
4.20,0.177705
4.21,0.197327
4.23,0.174665
4.24,0.172847
4.25,0.160136
4.26,0.144412
4.27,0.153866
4.28,0.148912
4.30,0.143286
4.31,0.137702
4.32,0.151382
4.33,0.153360
4.34,0.176309
4.35,0.156370
4.37,0.149463
4.38,0.150355
4.39,0.148476
4.40,0.170788
4.41,0.165043
4.42,0.143414
4.44,0.134026
4.45,0.144502
4.46,0.145128
4.47,0.141845
4.48,0.129451
4.49,0.139588
4.50,0.161126
4.52,0.156068
4.53,0.139239
4.54,0.144333
4.55,0.146185
4.56,0.144619
4.57,0.133735
4.59,0.164037
