0.00,0.046284
0.01,0.174210
0.02,0.398025
0.03,0.596855
0.05,0.826237
0.06,0.803680
0.07,1.085359
0.08,1.315204
0.09,0.910514
0.10,0.854871
0.12,1.073384
0.13,1.040234
0.14,0.764843
0.15,1.059038
0.16,1.072940
0.17,0.727796
0.19,0.823826
0.20,0.943362
0.21,0.790063
0.22,0.801092
0.23,0.958500
0.24,0.886614
0.26,0.716432
0.27,0.716842
0.28,0.851270
0.29,0.662059
0.30,0.673282
0.31,0.851562
0.33,0.814167
0.34,0.900997
0.35,1.115800
0.36,1.413715
0.37,1.160921
0.38,1.327877
0.39,1.438219
0.41,1.328351
0.42,1.264220
0.43,1.358879
0.44,1.295759
0.45,1.073273
0.46,1.080744
0.48,1.207427
0.49,1.067497
0.50,1.029055
0.51,1.108229
0.52,0.993732
0.53,0.922341
0.55,0.977340
0.56,1.184830
0.57,1.060648
0.58,1.019333
0.59,1.163326
0.60,1.007706
0.62,0.908855
0.63,0.920429
0.64,1.096178
0.65,0.971805
0.66,0.908101
0.67,1.055147
0.68,0.902785
0.70,0.816005
0.71,0.809254
0.72,0.972316
0.73,0.854579
0.74,0.794970
0.75,0.885542
0.77,0.797067
0.78,0.702301
0.79,0.716210
0.80,0.851230
0.81,0.857095
0.82,0.754800
0.84,0.919693
0.85,0.904225
0.86,0.912492
0.87,0.945218
0.88,0.938070
0.89,0.946929
0.91,0.946643
0.92,0.906930
0.93,0.775697
0.94,0.634204
0.95,0.595438
0.96,0.583228
0.98,0.479903
0.99,0.439405
1.00,0.430940
1.01,0.357091
1.02,0.333426
1.03,0.346804
1.04,0.309995
1.06,0.285916
1.07,0.298377
1.08,0.277868
1.09,0.260536
1.10,0.273149
1.11,0.284677
1.13,0.334490
1.14,0.479351
1.15,0.547154
1.16,0.581080
1.17,0.546419
1.18,0.476546
1.20,0.496518
1.21,0.455547
1.22,0.447969
1.23,0.418050
1.24,0.430504
1.25,0.413878
1.27,0.401606
1.28,0.366421
1.29,0.328836
1.30,0.345667
1.31,0.293439
1.32,0.277061
1.34,0.273962
1.35,0.239783
1.36,0.230262
1.37,0.216654
1.38,0.206004
1.39,0.187793
1.40,0.186440
1.42,0.187536
1.43,0.149507
1.44,0.159695
1.45,0.153952
1.46,0.140156
1.47,0.142430
1.49,0.139680
1.50,0.202828
1.51,0.214715
