0.00,2.313774
0.01,2.576081
0.02,1.806842
0.03,1.805446
0.05,1.331045
0.06,1.156514
0.07,1.023842
0.08,0.982904
0.09,0.946534
0.10,1.090976
0.12,1.468663
0.13,1.508092
0.14,1.422963
0.15,1.266311
0.16,1.619132
0.17,1.428282
0.19,1.281086
0.20,1.214659
0.21,1.368154
0.22,1.476538
0.23,1.448926
0.24,1.081550
0.26,1.222769
0.27,1.294549
0.28,1.173215
0.29,1.193263
0.30,1.163278
0.31,1.079060
0.33,1.027316
0.34,1.150920
0.35,1.077723
0.36,1.118471
0.37,1.080338
0.38,1.057842
0.39,0.896319
0.41,1.040010
0.42,1.191145
0.43,1.037924
0.44,0.927880
0.45,1.169319
0.46,1.255248
0.48,1.021541
0.49,1.099163
0.50,1.089632
0.51,1.074893
0.52,1.088903
0.53,1.112360
0.55,1.103213
0.56,1.172222
0.57,1.188794
0.58,1.328678
0.59,1.191617
0.60,1.241106
0.62,1.298207
0.63,1.161536
0.64,1.117792
0.65,1.127708
0.66,1.181013
0.67,1.178889
0.68,0.947669
0.70,1.110384
0.71,1.309633
0.72,1.163634
0.73,1.266422
0.74,1.263531
0.75,1.085474
0.77,1.163106
0.78,1.144037
0.79,1.171268
0.80,1.032913
0.81,1.162367
0.82,1.170573
0.84,1.123885
0.85,0.992408
0.86,1.192418
0.87,1.174024
0.88,1.201537
0.89,1.185703
0.91,1.095071
0.92,0.986775
0.93,0.980636
0.94,1.060423
0.95,0.874637
0.96,0.855618
0.98,0.747421
0.99,0.805435
1.00,0.719832
1.01,0.730088
1.02,0.599562
1.03,0.693674
1.04,0.651336
1.06,0.678797
1.07,0.574716
1.08,2.172005
1.09,2.555342
1.10,1.778504
1.11,1.584127
1.13,1.338573
1.14,1.319589
1.15,1.166946
1.16,1.087810
1.17,1.091134
1.18,0.900388
1.20,1.094280
1.21,1.101292
1.22,1.111395
1.23,1.016581
1.24,0.921658
1.25,0.979271
1.27,1.017779
1.28,0.923840
1.29,0.923823
1.30,1.086499
1.31,1.045000
1.32,1.103118
1.34,1.207927
1.35,0.954410
1.36,0.979091
1.37,0.855032
1.38,0.902436
1.39,0.825625
1.40,0.938336
1.42,1.123339
1.43,0.907955
1.44,0.913222
1.45,0.771146
1.46,0.861538
1.47,0.830876
1.49,0.736349
1.50,0.715791
1.51,0.778147
1.52,0.707152
1.53,0.467084
1.54,0.468552
1.56,0.564339
1.57,0.573027
1.58,0.660114
1.59,0.500610
1.60,0.467344
1.61,0.525339
1.63,0.620974
1.64,1.809394
1.65,2.222199
1.66,1.590392
1.67,1.436014
1.68,1.212382
1.70,1.096027
1.71,1.045486
1.72,1.027003
1.73,1.195685
1.74,1.126987
1.75,1.166633
1.76,0.952389
1.78,1.050350
1.79,1.238335
1.80,1.059662
1.81,0.953362
1.82,0.961224
1.83,1.151897
1.85,1.014997
1.86,1.123618
1.87,1.026060
1.88,1.104295
1.89,1.052796
1.90,1.027987
1.92,1.010654
1.93,0.990537
1.94,0.974593
1.95,0.997214
1.96,0.972461
1.97,1.087965
1.99,1.073604
2.00,0.921920
2.01,0.858742
2.02,0.898438
2.03,0.931221
2.04,0.770682
2.05,0.708105
2.07,0.705190
2.08,0.755137
2.09,0.675273
2.10,0.674959
2.11,0.604071
2.12,0.563230
2.14,0.488560
2.15,0.494396
2.16,0.804729
2.17,1.731387
2.18,2.085862
2.19,1.977099
2.21,1.416962
2.22,1.738520
2.23,1.307379
2.24,1.056584
2.25,0.904076
2.26,1.022630
2.28,1.059045
2.29,1.244828
2.30,1.366706
2.31,1.018726
2.32,1.277465
2.33,1.227287
2.35,1.124424
2.36,1.408392
2.37,1.128998
2.38,1.232725
2.39,1.072594
2.40,1.066308
2.41,1.126071
2.43,0.928811
2.44,1.172368
2.45,1.171463
2.46,1.033262
