0.00,0.209620
0.01,0.328278
0.02,0.622450
0.03,0.452729
0.05,0.441244
0.06,0.259875
0.07,0.288019
0.08,0.451143
0.09,0.436308
0.10,0.466743
0.12,0.615079
0.13,0.708918
0.14,0.761143
0.15,0.705491
0.16,0.511433
0.17,0.466637
0.19,0.309528
0.20,0.441056
0.21,0.445646
0.22,0.727976
0.23,0.694007
0.24,0.846528
0.26,0.694896
0.27,0.610014
0.28,0.607968
0.29,0.388859
0.30,0.232556
0.31,0.244393
0.33,0.345529
0.34,0.418082
0.35,0.499642
0.36,0.592635
0.37,0.527602
0.38,0.523895
0.39,0.473323
0.41,0.377784
0.42,0.390332
0.43,0.226835
0.44,0.249251
0.45,0.359184
0.46,0.435982
0.48,0.405820
0.49,0.465382
0.50,0.446628
0.51,0.470846
0.52,0.394650
0.53,0.380849
0.55,0.346911
0.56,0.273525
0.57,0.301294
0.58,0.371319
0.59,0.436386
0.60,0.467496
0.62,0.434530
0.63,0.396852
0.64,0.330292
0.65,0.303044
0.66,0.313580
0.67,0.254831
0.68,0.290135
0.70,0.329817
0.71,0.331226
0.72,0.327521
0.73,0.346994
0.74,0.369952
0.75,0.349975
0.77,0.319975
0.78,0.280115
0.79,0.319838
0.80,0.305487
0.81,0.295208
0.82,0.306583
0.84,0.335505
0.85,0.354322
0.86,0.345384
0.87,0.378157
0.88,0.377661
0.89,0.333648
0.91,0.353217
0.92,0.310909
0.93,0.311506
0.94,0.329801
0.95,0.319310
0.96,0.319562
0.98,0.327067
0.99,0.347067
1.00,0.338894
1.01,0.287973
1.02,0.296331
1.03,0.332123
1.04,0.301963
1.06,0.315140
1.07,0.286505
1.08,0.316725
1.09,0.320864
1.10,0.314068
1.11,0.310104
1.13,0.271397
1.14,0.238771
1.15,0.240070
1.16,0.240157
1.17,0.229446
1.18,0.243447
1.20,0.219635
1.21,0.238395
1.22,0.259717
1.23,0.350050
1.24,0.385756
1.25,0.447572
1.27,0.490931
1.28,0.501586
1.29,0.496508
1.30,0.377329
1.31,0.292581
1.32,0.275163
1.34,0.239100
1.35,0.224626
1.36,0.202251
1.37,0.195042
1.38,0.230302
1.39,0.234799
1.40,0.264396
1.42,0.293947
1.43,0.285677
1.44,0.270613
1.45,0.276911
1.46,0.278127
1.47,0.282321
1.49,0.248732
1.50,0.257109
1.51,0.248881
1.52,0.275251
1.53,0.259247
1.54,0.268558
1.56,0.265811
1.57,0.260306
1.58,0.280279
1.59,0.259308
1.60,0.270049
1.61,0.302267
1.63,0.264926
1.64,0.293011
1.65,0.256985
1.66,0.270034
1.67,0.278694
1.68,0.282200
1.70,0.257715
1.71,0.296651
1.72,0.269615
1.73,0.315720
1.74,0.257626
1.75,0.251025
1.76,0.310023
1.78,0.273123
1.79,0.312401
1.80,0.284707
1.81,0.280248
1.82,0.296641
1.83,0.302282
1.85,0.285262
1.86,0.300735
1.87,0.268194
1.88,0.278818
1.89,0.266502
1.90,0.237113
1.92,0.272943
1.93,0.220871
1.94,0.256135
1.95,0.340071
1.96,0.271556
1.97,0.365997
1.99,0.287069
2.00,0.273541
2.01,0.291459
2.02,0.303953
2.03,0.291494
2.04,0.264291
2.05,0.232226
2.07,0.281734
2.08,0.274371
2.09,0.277020
2.10,0.260546
2.11,0.229197
2.12,0.281963
2.14,0.285220
2.15,0.262375
2.16,0.288373
2.17,0.278757
2.18,0.252762
2.19,0.299223
2.21,0.284201
2.22,0.308338
2.23,0.272408
2.24,0.265830
2.25,0.248715
2.26,0.246552
2.28,0.262122
2.29,0.276729
2.30,0.208358
2.31,0.288540
2.32,0.274898
2.33,0.239751
2.35,0.232120
2.36,0.226944
2.37,0.215527
2.38,0.256655
2.39,0.262583
2.40,0.261643
2.41,0.244319
2.43,0.231752
2.44,0.235053
2.45,0.342627
2.46,0.358467
2.47,0.311422
2.48,0.389102
2.50,0.406466
2.51,0.425852
2.52,0.356290
2.53,0.213998
2.54,0.228630
2.55,0.240267
2.57,0.256163
2.58,0.153999
2.59,0.199848
2.60,0.194400
2.61,0.258503
2.62,0.323554
2.64,0.313699
2.65,0.286585
2.66,0.221076
2.67,0.193984
2.68,0.171327
2.69,0.142152
2.71,0.130871
2.72,0.132431
2.73,0.126757
2.74,0.139194
2.75,0.130225
2.76,0.151453
2.77,0.138131
2.79,0.144629
2.80,0.161898
2.81,0.150991
2.82,0.133098
2.83,0.158824
2.84,0.152062
2.86,0.145224
2.87,0.142050
2.88,0.152268
2.89,0.136585
2.90,0.125157
2.91,0.083724
2.93,0.101261
2.94,0.107956
2.95,0.115873
2.96,0.100559
2.97,0.097433
2.98,0.165581
3.00,0.283520
3.01,0.321694
3.02,0.357547
3.03,0.345818
3.04,0.464923
3.05,0.453165
3.07,0.405042
3.08,0.296615
3.09,0.156048
3.10,0.313611
3.11,0.314733
3.12,0.226115
3.13,0.213575
3.15,0.231029
3.16,0.278470
3.17,0.196906
3.18,0.148668
3.19,0.172136
3.20,0.206341
3.22,0.227496
3.23,0.228704
3.24,0.195084
3.25,0.144080
3.26,0.141939
3.27,0.110336
3.29,0.086271
3.30,0.079555
3.31,0.078372
3.32,0.075060
3.33,0.101761
3.34,0.105231
3.36,0.093169
3.37,0.088606
3.38,0.078959
3.39,0.076122
3.40,0.071747
3.41,0.064279
3.42,0.073252
3.44,0.075516
3.45,0.076835
3.46,0.073488
3.47,0.071213
3.48,0.059961
3.49,0.052232
3.51,0.036128
3.52,0.030559
3.53,0.027423
3.54,0.026767
3.55,0.024810
3.56,0.030036
3.58,0.027805
3.59,0.019106
3.60,0.019008
3.61,0.022850
3.62,0.088764
3.63,0.380401
3.65,0.479128
3.66,0.501895
3.67,0.322190
3.68,0.343377
3.69,0.383636
3.70,0.346330
3.72,0.223953
3.73,0.209138
3.74,0.259162
3.75,0.219330
3.76,0.176333
3.77,0.176381
3.78,0.179337
3.80,0.160528
3.81,0.160016
3.82,0.140309
3.83,0.132879
3.84,0.142413
3.85,0.155958
3.87,0.192715
3.88,0.247324
3.89,0.282694
3.90,0.339607
3.91,0.371591
3.92,0.290564
3.94,0.303394
3.95,0.276514
3.96,0.281249
3.97,0.308459
3.98,0.278920
3.99,0.236892
4.01,0.233058
4.02,0.257386
4.03,0.243522
4.04,0.223815
4.05,0.236770
4.06,0.194246
4.08,0.140531
4.09,0.134412
4.10,0.140117
4.11,0.176340
4.12,0.196521
4.13,0.199849
4.14,0.190296
4.16,0.144658
4.17,0.147001
4.18,0.151891
4.19,0.157332
4.20,0.226377
4.21,0.240606
4.23,0.235341
4.24,0.265854
4.25,0.201651
4.26,0.261587
4.27,0.258719
4.28,0.225056
4.30,0.182481
4.31,0.207378
4.32,0.247337
4.33,0.249407
4.34,0.275624
4.35,0.260485
4.37,0.253495
4.38,0.269592
4.39,0.220005
4.40,0.269228
4.41,0.266180
4.42,0.239980
4.44,0.197465
4.45,0.190710
4.46,0.168729
4.47,0.159847
4.48,0.165594
4.49,0.171587
4.50,0.148838
4.52,0.160168
4.53,0.131443
4.54,0.145215
4.55,0.123775
4.56,0.104131
4.57,0.096830
4.59,0.075837
4.60,0.096695
4.61,0.093849
4.62,0.088254
4.63,0.076089
4.64,0.063661
4.66,0.079639
4.67,0.105400
4.68,0.099698
4.69,0.126138
4.70,0.117950
4.71,0.105955
4.73,0.089987
4.74,0.071264
4.75,0.062607
4.76,0.046867
4.77,0.050985
4.78,0.058186
4.79,0.080063
4.81,0.146739
4.82,0.313918
4.83,0.694844
4.84,0.749391
4.85,0.719164
4.86,0.712482
4.88,0.595337
4.89,0.692568
4.90,0.685402
4.91,0.662265
4.92,0.543501
4.93,0.589990
4.95,0.691102
4.96,0.501534
4.97,0.387583
4.98,0.471134
4.99,0.521461
5.00,0.528503
5.02,0.404675
5.03,0.404303
5.04,0.292178
5.05,0.407575
5.06,0.314750
5.07,0.299122
5.09,0.284141
5.10,0.263806
5.11,0.270787
5.12,0.211257
5.13,0.282381
5.14,0.210288
5.15,0.262446
5.17,0.133551
5.18,0.238117
5.19,0.231029
5.20,0.294505
5.21,0.219239
5.22,0.189568
5.24,0.273046
5.25,0.274624
5.26,0.280368
5.27,0.220449
5.28,0.239598
5.29,0.268509
5.31,0.293657
5.32,0.293119
5.33,0.237142
5.34,0.250015
5.35,0.275346
5.36,0.310360
5.38,0.263246
5.39,0.246642
5.40,0.312398
5.41,0.301760
5.42,0.245836
5.43,0.174339
5.45,0.282469
5.46,0.221151
5.47,0.198052
5.48,0.186239
5.49,0.230817
5.50,0.220898
5.51,0.231948
5.53,0.195267
5.54,0.175594
5.55,0.260737
5.56,0.257051
5.57,0.205286
5.58,0.152495
5.60,0.232926
5.61,0.229578
5.62,0.207497
5.63,0.213090
5.64,0.212758
5.65,0.188738
5.67,0.171301
5.68,0.220171
5.69,0.199675
5.70,0.193241
5.71,0.163878
5.72,0.202945
5.74,0.185090
5.75,0.213056
5.76,0.175226
5.77,0.189828
5.78,0.205246
5.79,0.231847
5.80,0.212759
5.82,0.223504
5.83,0.187564
5.84,0.176230
5.85,0.238386
5.86,0.247399
5.87,0.211705
5.89,0.176829
5.90,0.177784
5.91,0.207369
5.92,0.226096
5.93,0.201502
5.94,0.213694
5.96,0.191342
5.97,0.217221
5.98,0.207267
5.99,0.203816
6.00,0.185219
6.01,0.223441
6.03,0.256261
6.04,0.387473
6.05,0.417769
6.06,0.404622
6.07,0.410802
6.08,0.250696
6.10,0.229368
6.11,0.275804
6.12,0.309960
6.13,0.235618
6.14,0.223482
6.15,0.205970
6.16,0.186167
6.18,0.200546
6.19,0.238502
6.20,0.215660
6.21,0.204480
6.22,0.214409
6.23,0.226132
6.25,0.202347
6.26,0.215886
6.27,0.204172
6.28,0.202878
6.29,0.193325
6.30,0.194228
6.32,0.170328
6.33,0.178012
6.34,0.174403
6.35,0.182094
6.36,0.188986
6.37,0.176108
6.39,0.185020
6.40,0.171315
6.41,0.182176
6.42,0.148811
6.43,0.168700
6.44,0.172691
6.46,0.183260
6.47,0.152351
6.48,0.165536
6.49,0.167284
6.50,0.162813
6.51,0.162665
6.52,0.158989
6.54,0.170076
6.55,0.153119
6.56,0.182886
6.57,0.188050
6.58,0.169044
6.59,0.158421
6.61,0.168552
6.62,0.152581
6.63,0.164863
6.64,0.167160
6.65,0.180183
6.66,0.149461
6.68,0.185355
6.69,0.221387
6.70,0.208166
6.71,0.167492
6.72,0.201839
6.73,0.237097
6.75,0.218237
6.76,0.199298
6.77,0.200170
6.78,0.211095
6.79,0.184059
6.80,0.204248
6.82,0.209213
6.83,0.196817
6.84,0.158189
6.85,0.200156
6.86,0.201308
6.87,0.163632
6.88,0.151891
6.90,0.192320
6.91,0.172019
6.92,0.147016
6.93,0.174483
6.94,0.182805
6.95,0.179083
6.97,0.194428
6.98,0.206809
6.99,0.171362
7.00,0.161139
7.01,0.206741
7.02,0.197388
7.04,0.144734
7.05,0.182833
7.06,0.206247
7.07,0.182825
7.08,0.159909
7.09,0.177168
7.11,0.170444
7.12,0.163055
7.13,0.182450
7.14,0.179348
7.15,0.178073
7.16,0.182300
7.17,0.201406
7.19,0.192787
7.20,0.177815
7.21,0.173879
7.22,0.203645
7.23,0.188354
7.24,0.189541
7.26,0.193000
7.27,0.185079
7.28,0.192275
7.29,0.199218
7.30,0.199992
7.31,0.193242
7.33,0.185085
7.34,0.198529
7.35,0.205688
7.36,0.188985
7.37,0.184778
7.38,0.171997
7.40,0.189277
7.41,0.165241
7.42,0.176384
7.43,0.172582
7.44,0.174358
7.45,0.179055
7.47,0.196808
7.48,0.184092
7.49,0.181086
7.50,0.182826
7.51,0.204674
7.52,0.199725
7.53,0.173393
7.55,0.175710
7.56,0.186231
7.57,0.192224
7.58,0.178515
7.59,0.198772
7.60,0.195526
7.62,0.193102
7.63,0.194190
7.64,0.218320
7.65,0.180718
7.66,0.183527
7.67,0.209420
7.69,0.197854
7.70,0.167237
7.71,0.182546
7.72,0.211741
7.73,0.187177
7.74,0.167846
7.76,0.201955
7.77,0.195950
7.78,0.166879
7.79,0.208942
7.80,0.186334
7.81,0.158398
7.83,0.133366
7.84,0.156551
7.85,0.132525
7.86,0.122354
7.87,0.182627
7.88,0.293430
7.89,0.335677
7.91,0.280909
7.92,0.257725
7.93,0.209704
7.94,0.231981
7.95,0.220549
7.96,0.241415
7.98,0.220053
7.99,0.229632
8.00,0.192813
8.01,0.185211
8.02,0.182667
8.03,0.181716
8.05,0.234331
8.06,0.194631
8.07,0.164197
8.08,0.180512
8.09,0.206263
8.10,0.185534
8.12,0.188580
8.13,0.194337
8.14,0.204898
8.15,0.190492
8.16,0.200851
8.17,0.191421
8.19,0.172187
8.20,0.185771
8.21,0.197632
8.22,0.170767
8.23,0.180543
8.24,0.210017
8.25,0.185741
8.27,0.181795
8.28,0.168469
8.29,0.173420
8.30,0.151647
8.31,0.150655
8.32,0.152461
8.34,0.138045
8.35,0.109774
8.36,0.109973
8.37,0.110505
8.38,0.110463
8.39,0.085635
8.41,0.084917
8.42,0.364005
8.43,0.436374
8.44,0.458839
8.45,0.424577
8.46,0.365739
8.48,0.367796
8.49,0.450187
8.50,0.312284
8.51,0.212796
8.52,0.215366
8.53,0.248507
8.54,0.225706
8.56,0.228787
8.57,0.200139
8.58,0.159713
8.59,0.203562
8.60,0.216404
8.61,0.173649
8.63,0.124292
